Date,Oil_Price,Dollar_Index,Stavka,isp
2023-07-18,79.62999725341797,99.625,8.5,6033.3
2023-07-19,79.45999908447266,99.98799896240234,8.5,6033.3
2023-07-20,79.63999938964844,100.59700012207033,8.5,6033.3
2023-07-21,81.06999969482422,100.7979965209961,8.5,6033.3
2023-07-24,82.73999786376953,101.08300018310548,8.5,6033.3
2023-07-25,83.63999938964844,101.09600067138672,8.5,6033.3
2023-07-26,82.91999816894531,100.63600158691406,8.5,6033.3
2023-07-27,84.23999786376953,101.54399871826172,8.5,6033.3
2023-07-28,84.98999786376953,101.39900207519533,8.5,6033.3
2023-07-31,85.55999755859375,101.6259994506836,8.5,6033.3
2023-08-01,84.91000366210938,102.08499908447266,12.0,5816.0
2023-08-02,83.19999694824219,102.38899993896484,12.0,5816.0
2023-08-03,85.13999938964844,102.3499984741211,12.0,5816.0
2023-08-04,86.23999786376953,101.83599853515624,12.0,5816.0
2023-08-07,85.33999633789062,101.86100006103516,12.0,5816.0
2023-08-08,86.16999816894531,102.33999633789062,12.0,5816.0
2023-08-09,87.55000305175781,102.31199645996094,12.0,5816.0
2023-08-10,86.4000015258789,102.36699676513672,12.0,5816.0
2023-08-11,86.80999755859375,102.68900299072266,12.0,5816.0
2023-08-14,86.20999908447266,103.05799865722656,12.0,5816.0
2023-08-15,84.88999938964844,103.09500122070312,12.0,5816.0
2023-08-16,83.44999694824219,103.31900024414062,12.0,5816.0
2023-08-17,84.12000274658203,103.47000122070312,12.0,5816.0
2023-08-18,84.80000305175781,103.2760009765625,12.0,5816.0
2023-08-21,84.45999908447266,103.20600128173828,12.0,5816.0
2023-08-22,84.02999877929688,103.4729995727539,12.0,5816.0
2023-08-23,83.20999908447266,103.33300018310548,12.0,5816.0
2023-08-24,83.36000061035156,103.91899871826172,12.0,5816.0
2023-08-25,84.4800033569336,104.01300048828124,12.0,5816.0
2023-08-28,84.41999816894531,103.99199676513672,12.0,5816.0
2023-08-29,85.48999786376953,103.47100067138672,12.0,5816.0
2023-08-30,85.86000061035156,103.09300231933594,12.0,5816.0
2023-08-31,86.86000061035156,103.58699798583984,12.0,5816.0
2023-09-01,88.55000305175781,104.19100189208984,13.0,5722.42
